idCliente,Nombre,Apellidos,Direccion,Ciudad,Estado,Telefono,FechaRegistro,Saldo
1761,Alphonso,Beagin,0249 Anhalt Hill,Chicago,Illinois,773-256-4841,24/10/2017,1742
1762,Grantham,Riddick,7 Monterey Junction,Cleveland,Ohio,216-546-4538,23/09/2017,8972
1763,Reeta,Erangey,0685 Main Circle,Philadelphia,Pennsylvania,215-686-5513,01/06/2016,2668
1764,Torrey,Gibbonson,396 Redwing Parkway,Denver,Colorado,303-963-8545,24/08/2017,9235
1765,Bartholomeo,Fishley,38 Packers Lane,Montgomery,Alabama,334-808-5721,21/04/2016,4455
1766,Parnell,Crutchfield,603 Novick Center,Bonita Springs,Florida,941-188-8012,10/05/2016,3784
1767,Benedicta,Lomaz,0157 Clemons Park,Long Beach,California,562-965-4929,11/04/2016,5177
1768,Allan,Insole,06 Thackeray Lane,Modesto,California,209-525-7369,16/06/2017,1635
1769,Jacki,Newbatt,29181 Portage Place,Valdosta,Georgia,229-544-4459,06/04/2017,8530
1770,Lothaire,Ricardon,13 Nancy Point,Birmingham,Alabama,205-810-4277,17/11/2017,6742
1771,Alvina,Allery,660 Thierer Pass,Portland,Oregon,503-190-4356,28/09/2017,10444
1772,Rriocard,Scourfield,89989 Briar Crest Parkway,Las Vegas,Nevada,702-278-0705,19/02/2016,3507
1773,Irwinn,Verne,5051 Lakewood Gardens Center,Toledo,Ohio,419-482-2935,24/04/2016,6512
1774,Dreddy,Darling,73799 Fordem Point,Young America,Minnesota,952-193-0927,17/01/2016,2049
1775,Sully,Goodale,2585 Veith Street,Harrisburg,Pennsylvania,717-544-1193,28/03/2017,11822
1776,Cozmo,Boeter,19494 Longview Point,Arlington,Virginia,571-342-0608,10/03/2017,7203
1777,Vincenty,Dollin,0539 Sherman Court,Lexington,Kentucky,859-127-9704,14/07/2017,6943
1778,Hanni,Scroggins,71950 Rigney Junction,Buffalo,New York,716-912-5908,21/06/2016,7300
1779,Towney,Gepson,48 Londonderry Drive,Minneapolis,Minnesota,612-395-5897,09/06/2016,5624
1780,Tybalt,Di Francecshi,9050 Hazelcrest Plaza,San Francisco,California,415-902-7995,11/08/2016,4609
1781,Alisun,Cockshott,59386 Onsgard Park,Cleveland,Ohio,216-821-1252,22/04/2017,12073
1782,Lotti,Pink,89043 Hanover Way,Brooklyn,New York,718-581-9623,24/08/2017,14384
1783,Skipp,Jandak,58 Springs Pass,Kansas City,Missouri,816-614-1327,26/04/2017,5069
1784,Adriane,Gueste,39058 Shasta Lane,Savannah,Georgia,912-501-7265,30/11/2017,3539
1785,Anna,Rayworth,480 Thompson Point,New Haven,Connecticut,203-616-6700,31/10/2016,4078
1786,Evania,Vaughan,94850 East Circle,Saint Paul,Minnesota,651-834-2793,11/06/2016,6759
1787,Cody,Aiskrigg,9362 Porter Avenue,El Paso,Texas,915-678-8965,09/07/2016,584
1788,Nevil,Carnachen,74891 Brickson Park Hill,Arlington,Texas,817-551-0416,13/03/2016,5586
1789,Jessie,Heinsius,8154 Carberry Terrace,Sacramento,California,916-212-8027,27/12/2016,11584
1790,Belle,Fosdike,14493 Thierer Park,Stockton,California,209-100-3621,16/02/2017,262
1791,Lane,McIlwain,932 Rowland Plaza,Houston,Texas,713-970-4176,12/05/2016,2954
1792,Rivi,Steutly,5 Chive Court,Jefferson City,Missouri,573-110-5651,20/03/2017,12487
1793,Rudd,Parnby,54073 Kennedy Avenue,Buffalo,New York,716-319-7746,04/12/2017,3323
1794,Elmore,Eplett,6 Ohio Plaza,Kansas City,Kansas,913-590-5370,18/03/2016,2512
1795,Elenore,Milham,07 Dapin Trail,Sacramento,California,916-982-2371,19/11/2017,8876
1796,Onfre,Harvard,81176 Lakeland Center,Sterling,Virginia,571-937-0529,09/04/2016,8769
1797,Joyann,Giacomo,56911 Moland Place,Washington,District of Columbia,202-613-3006,26/05/2016,7446
1798,Yorke,Bendix,984 Kipling Crossing,Detroit,Michigan,313-111-0526,20/11/2016,6621
1799,Simone,Gillam,68936 Golf View Place,Greensboro,North Carolina,910-711-9897,17/07/2016,8093
1800,Brock,McGhie,1 Glendale Pass,Knoxville,Tennessee,865-910-5496,23/08/2016,14652
1801,Sigfrid,Mantrup,47846 Banding Pass,Washington,District of Columbia,202-233-4767,08/05/2016,8860
1802,Thornton,Ambrosoni,229 Forster Plaza,Gainesville,Florida,352-801-9851,05/06/2016,6877
1803,Jozef,Yanukhin,418 Glacier Hill Alley,Hartford,Connecticut,860-151-7141,17/07/2016,1480
1804,Milt,Notman,43 Heffernan Avenue,Birmingham,Alabama,205-632-9755,08/11/2016,14663
1805,Minny,Cray,619 Burning Wood Lane,Alexandria,Virginia,571-905-7411,28/06/2016,2382
1806,Terry,Wynn,024 Birchwood Road,San Diego,California,619-120-3768,21/02/2017,7480
1807,Kaylee,Santarelli,70 Hovde Center,Glendale,California,818-474-7415,30/08/2017,12586
1808,Esdras,Hugh,0990 Village Court,Lakeland,Florida,863-211-2123,13/02/2016,13147
1809,Niels,Treswell,346 Pepper Wood Place,Reading,Pennsylvania,484-880-9240,01/03/2017,5339
1810,Merola,MacIllrick,4 Ludington Hill,Houston,Texas,713-263-0838,18/04/2017,14262
1811,Ibrahim,Elrick,561 Ramsey Alley,Hampton,Virginia,757-726-3974,05/06/2017,3499
1812,Hermann,Keyson,609 South Crossing,Evansville,Indiana,812-159-8757,23/03/2016,6388
1813,Moyna,Delacote,7294 Mitchell Plaza,Cincinnati,Ohio,513-432-0849,26/07/2016,11060
1814,Maurene,Shetliff,2 Elka Park,Fresno,California,559-325-7735,03/10/2017,3745
1815,Audrey,Stonner,00855 Golf View Way,West Palm Beach,Florida,561-494-9039,17/02/2016,7135
1816,Bobina,McCurrie,40 Sunnyside Hill,Atlanta,Georgia,404-765-8189,04/11/2016,9939
1817,Rhys,Van Saltsberg,6043 Evergreen Parkway,Merrifield,Virginia,571-376-6528,13/08/2016,9329
1818,Brandy,Carruthers,78 Havey Street,Sioux Falls,South Dakota,605-305-6587,24/12/2017,12366
1819,Tera,Cypler,189 Elgar Point,Austin,Texas,512-822-3636,19/10/2016,5239
1820,Brendin,Martill,202 Anzinger Avenue,Boston,Massachusetts,617-157-8508,06/11/2016,8
1821,Bathsheba,Cruz,4 Crowley Junction,Aiken,South Carolina,803-870-3767,21/07/2016,5956
1822,Gerhardine,Matuszynski,6 Bunker Hill Junction,Houston,Texas,713-519-7954,21/03/2016,6088
1823,Horatia,De Simone,7 Beilfuss Plaza,Berkeley,California,510-171-3841,19/06/2017,8814
1824,Chilton,Clopton,245 Roth Street,Reno,Nevada,775-573-3810,30/03/2017,9507
1825,Keary,Skittles,0 Hermina Trail,Atlanta,Georgia,404-258-1793,13/12/2017,12454
1826,Pierce,Rubes,758 Continental Way,Oakland,California,510-358-1106,05/06/2017,10080
1827,Shell,Waterson,58000 Myrtle Plaza,El Paso,Texas,915-157-7440,16/08/2016,10730
1828,Mabelle,Dunaway,35853 Superior Court,Augusta,Georgia,706-616-8932,11/09/2016,370
1829,Joachim,Aron,7 Melody Court,Davenport,Iowa,563-346-1955,15/04/2016,5704
1830,Heda,Esp,8 Troy Place,Waltham,Massachusetts,774-411-5580,30/08/2017,1293
1831,Deborah,Wakeman,42375 Golden Leaf Lane,Sioux Falls,South Dakota,605-862-0926,01/12/2017,762
1832,Marylou,Driscoll,08609 Jenna Plaza,Longview,Texas,903-953-7886,22/11/2016,11764
1833,Karalee,Ternault,75 Namekagon Center,Jackson,Mississippi,601-241-2781,25/04/2016,1348
1834,Padraig,MacAllen,6 Vidon Circle,Savannah,Georgia,912-132-3077,02/09/2016,11249
1835,Jerrylee,Sherwin,6 Mosinee Plaza,Glendale,California,818-326-7458,26/05/2016,3848
1836,Leann,McElvine,57431 Village Parkway,Johnson City,Tennessee,423-202-1361,08/03/2017,9469
1837,Waite,Thirst,19 Buhler Pass,Oklahoma City,Oklahoma,405-134-6602,21/11/2016,4399
1838,Trudey,Carbry,49649 Sachs Point,Oklahoma City,Oklahoma,405-623-3326,18/12/2016,10386
1839,Antoine,Cokely,68 Eastwood Hill,Greensboro,North Carolina,336-598-3823,19/03/2017,11173
1840,Yevette,Elves,43103 Derek Circle,Huntington,West Virginia,304-225-6485,24/02/2017,13008
1841,Rae,Tomsu,515 Pepper Wood Way,New Orleans,Louisiana,504-739-3485,08/08/2016,5526
1842,Rikki,Urlin,287 Carpenter Center,El Paso,Texas,915-113-0810,14/07/2017,3568
1843,Beale,Carnow,54361 Badeau Lane,Greenville,South Carolina,864-284-0946,15/08/2016,8211
1844,Gaylene,Tripett,77 6th Street,Valdosta,Georgia,229-941-8482,30/08/2016,5338
1845,Dorothea,Dwyr,57321 Farwell Drive,Indianapolis,Indiana,317-882-7211,09/08/2016,8403
1846,Eryn,Franiak,2 Forest Circle,Chicago,Illinois,312-787-9715,18/08/2017,2807
1847,Robert,Wenderoth,30 Corry Lane,Cincinnati,Ohio,513-245-8414,01/06/2017,1567
1848,Feliks,Brooksbie,39 Crownhardt Point,Hartford,Connecticut,860-855-9563,29/12/2016,2929
1849,Tana,Korting,82 Moulton Avenue,Kalamazoo,Michigan,269-581-5610,05/02/2016,12028
1850,Conn,Braxton,4732 Doe Crossing Alley,Hollywood,Florida,305-963-5262,26/12/2017,13595
1851,Lexy,Dunphie,69 Russell Circle,Sarasota,Florida,941-964-8162,24/09/2017,13978
1852,Chrotoem,Martyntsev,71 Green Ridge Court,Sacramento,California,530-792-7407,27/07/2016,12674
1853,Sibilla,Spraberry,52 Glacier Hill Alley,Atlanta,Georgia,678-946-4788,09/08/2016,11744
1854,Carter,Dyas,59 Kennedy Parkway,Kansas City,Missouri,816-167-2113,04/03/2017,13843
1855,Dar,Cartmail,622 Carey Parkway,Albany,New York,518-455-8578,22/09/2017,8179
1856,Rip,Bottleson,71820 Londonderry Hill,Orlando,Florida,407-156-0313,15/07/2016,14834
1857,Olia,Steventon,446 Fulton Circle,Cincinnati,Ohio,513-801-5291,03/09/2017,3471
1858,Mirabelle,Marfield,768 Vidon Point,Augusta,Georgia,706-778-8196,06/06/2017,3619
1859,Madelin,Kembley,9438 Marquette Crossing,Beaumont,Texas,936-881-0243,12/05/2016,13315
1860,Christal,Axton,83372 Fairview Pass,Concord,California,925-763-7801,03/09/2017,14063
1861,Leona,Franey,73527 Ronald Regan Plaza,Montgomery,Alabama,334-671-0297,27/06/2017,747
1862,Dulcie,Yardy,0 Kensington Junction,Oklahoma City,Oklahoma,405-632-3982,22/01/2016,13256
1863,Edi,Weeden,22452 Pepper Wood Street,Corpus Christi,Texas,361-279-9665,27/06/2017,12177
1864,Codi,Gummie,04966 Scofield Place,Washington,District of Columbia,202-281-6735,13/11/2017,5491
1865,Evan,Burtonshaw,925 American Ash Hill,Rochester,New York,585-596-5851,19/09/2016,5552
1866,Sarene,Drackford,96 Maryland Street,Anderson,Indiana,765-137-2012,23/09/2017,9668
1867,Judy,Tie,9 Bultman Street,Saint Petersburg,Florida,727-107-8942,20/01/2017,14478
1868,Zorana,Ughelli,23165 Longview Terrace,Corpus Christi,Texas,361-173-8316,05/11/2016,10551
1869,Bernardo,Summerbell,13 Judy Road,Monticello,Minnesota,763-943-6145,18/09/2017,10452
1870,Vince,Cobbled,58 Cody Circle,Milwaukee,Wisconsin,414-824-2139,04/05/2016,4020
1871,Margalo,Storcke,66 Karstens Terrace,Peoria,Arizona,928-556-5028,25/01/2017,11357
1872,Samantha,Chartman,1 Trailsway Court,Sacramento,California,916-263-1349,25/02/2017,13356
1873,Greer,Louthe,8045 Killdeer Trail,Tulsa,Oklahoma,918-960-1978,28/06/2016,14918
1874,Lise,Dade,8 Corben Court,Vienna,Virginia,571-435-9933,17/05/2016,3498
1875,Jorie,Jakobsson,81 Glendale Circle,Roanoke,Virginia,540-511-9840,13/10/2016,12042
1876,Rich,Tuerena,28829 Kropf Street,Panama City,Florida,850-566-0971,23/05/2016,11393
1877,Haley,MacTerrelly,1 7th Circle,Greenville,South Carolina,864-195-6556,26/10/2016,691
1878,Tierney,Hedlestone,64818 Spaight Trail,North Little Rock,Arkansas,501-497-4627,17/11/2016,3643
1879,Rob,Hewson,67 Victoria Point,Jacksonville,Florida,904-131-6995,23/05/2017,1633
1880,Tana,Kohtler,49 Chive Avenue,Shawnee Mission,Kansas,913-645-1663,14/12/2016,7516
1881,Mattie,Gringley,28 Maywood Hill,Lake Charles,Louisiana,337-888-6605,23/01/2016,1364
1882,Laryssa,Lukovic,4 Southridge Drive,Allentown,Pennsylvania,610-603-7538,18/07/2017,7568
1883,Langston,Powderham,5179 Heffernan Park,Newark,New Jersey,862-814-1133,07/02/2016,3149
1884,Webster,Brawson,549 Ridgeview Point,Springfield,Illinois,217-761-4822,28/02/2017,8400
1885,Georgeanne,Wondraschek,3 Sundown Point,Vancouver,Washington,360-534-2766,11/02/2017,4223
1886,Tabby,Hirtzmann,191 Grim Avenue,Jamaica,New York,212-800-8276,25/11/2017,11521
1887,Herculie,Crumly,73 Karstens Crossing,Olympia,Washington,360-642-9320,22/11/2017,10331
1888,Bree,Cowwell,66208 Parkside Place,Santa Fe,New Mexico,505-258-1591,03/08/2016,12802
1889,Kathie,Edeler,13251 Mariners Cove Point,Gainesville,Florida,352-340-0185,09/08/2016,9845
1890,Adelle,Pentecost,00 Kenwood Circle,Oxnard,California,805-469-6295,16/10/2016,2090
1891,Frederigo,Roscoe,04786 Prentice Junction,Salem,Oregon,971-331-8362,28/05/2016,14416
1892,Laurene,Cornew,8266 Luster Alley,Baltimore,Maryland,410-442-1728,10/03/2016,5136
1893,Sanson,Chisnall,4657 Golf Terrace,Van Nuys,California,818-269-0698,20/03/2016,14836
1894,Kessia,Dobrowolny,2 Sutherland Point,Lubbock,Texas,806-860-5775,21/07/2017,8567
1895,Carleton,Alldridge,46610 Cody Plaza,Torrance,California,310-590-7646,24/12/2017,2250
1896,Wells,Navan,1 Eagan Park,Buffalo,New York,716-353-9682,08/10/2017,2419
1897,Rochella,Shurey,67 Declaration Center,Long Beach,California,562-254-1430,20/10/2017,8502
1898,Freda,Abthorpe,1 Lerdahl Place,Washington,District of Columbia,703-809-1126,04/10/2017,13201
1899,Lowe,Fellona,8688 Carberry Plaza,Long Beach,California,323-228-7242,08/12/2016,12514
1900,Ashia,Spivey,8 Brickson Park Crossing,Birmingham,Alabama,205-204-4664,08/06/2017,7205
1901,Milena,Szwarc,429 Green Lane,Roanoke,Virginia,540-537-7642,31/05/2017,6700
1902,Gerek,Cothey,0 Service Road,San Diego,California,858-272-4059,01/12/2016,1367
1903,Lucinda,Shale,5357 Express Way,Orange,California,949-692-7723,26/08/2016,14434
1904,Amalia,Edyson,754 Aberg Road,Columbus,Ohio,513-370-2678,08/09/2017,13809
1905,Damiano,Vondra,9 Scofield Drive,Columbus,Ohio,614-821-6382,09/08/2016,13174
1906,Sherman,Kurth,2 Prentice Way,Colorado Springs,Colorado,719-868-6436,13/02/2016,9853
1907,Natalie,Gosforth,4 South Alley,New York City,New York,212-123-3171,30/01/2016,5751
1908,Fred,Bangiard,0 Blaine Crossing,Los Angeles,California,310-577-6500,20/11/2017,1961
1909,Hamel,Jemmett,44496 Heath Hill,Chattanooga,Tennessee,423-493-6497,26/11/2017,3843
1910,Berty,Bromont,52448 John Wall Center,San Antonio,Texas,210-803-4413,19/09/2016,13347
1911,Andy,Brawson,52673 Birchwood Park,Brooklyn,New York,718-340-7095,06/08/2017,12462
1912,Kay,Kaming,18295 Browning Street,Minneapolis,Minnesota,651-527-1293,22/02/2016,14939
1913,Cherry,Godfree,068 Shopko Alley,Albany,New York,518-551-1147,11/09/2016,9720
1914,Susanetta,Simmans,34603 Bartillon Court,Newark,New Jersey,973-566-5459,15/07/2016,13003
1915,Ilene,Garrad,42 Dryden Center,Fort Worth,Texas,817-913-3896,15/08/2016,3253
1916,Theodoric,Gosnall,74 Loomis Crossing,New York City,New York,646-418-1096,05/07/2016,5705
1917,Harp,Burds,3 Garrison Lane,San Jose,California,408-396-2370,17/04/2016,5058
1918,Say,Wickstead,6 Linden Plaza,Sunnyvale,California,408-620-3943,18/01/2016,2868
1919,Linnie,Hissie,47 Glacier Hill Pass,Sparks,Nevada,775-113-9224,21/01/2017,3639
1920,Gwenny,Brashaw,088 Warner Junction,Battle Creek,Michigan,269-877-4300,10/11/2017,1378
1921,Humfrid,Mowday,113 Thompson Circle,Youngstown,Ohio,330-974-8901,07/11/2017,8120
1922,Putnem,Fruchon,8521 Delaware Crossing,Arlington,Texas,682-980-0937,29/04/2017,11071
1923,Leigha,Barnshaw,431 Pierstorff Trail,New Castle,Pennsylvania,724-732-6535,01/04/2016,3735
1924,Kayne,Fisher,748 Karstens Crossing,New York City,New York,646-393-1868,08/05/2017,9011
1925,Bill,Filippozzi,8 Muir Pass,Indianapolis,Indiana,317-605-8090,01/10/2016,9050
1926,Sadie,Aubry,9 Erie Avenue,Johnstown,Pennsylvania,814-851-5264,01/05/2017,13144
1927,Starlin,Staines,49 Main Lane,Washington,District of Columbia,202-941-7658,21/07/2016,12931
1928,Valida,Marquand,89382 Grasskamp Junction,Washington,District of Columbia,202-322-6136,04/12/2017,1188
1929,Winny,Barstowk,0 Charing Cross Way,Roanoke,Virginia,540-327-8379,13/06/2017,6
1930,Amabelle,Bogaert,279 Dennis Alley,Bridgeport,Connecticut,203-355-7622,07/11/2016,6723
1931,Bogart,Markova,01 Rutledge Terrace,Detroit,Michigan,313-459-1451,21/02/2017,3950
1932,Patton,Beenham,1 Dawn Way,Yakima,Washington,509-253-3241,01/03/2016,10035
1933,Orly,Jennick,4 Mcbride Terrace,Washington,District of Columbia,703-448-9852,31/05/2016,6228
1934,Mallissa,Meggison,6949 Monterey Court,Buffalo,New York,716-209-6272,03/12/2016,10506
1935,Sabrina,Abelov,054 Main Alley,El Paso,Texas,915-357-2669,03/05/2016,11668
1936,Farly,Grigoriev,5281 Hanson Park,Wilmington,Delaware,302-578-7016,25/09/2017,1360
1937,Karina,Cyson,25 Mesta Hill,Denver,Colorado,303-411-0565,16/10/2017,13264
1938,Lilly,Tromans,408 Stoughton Park,Long Beach,California,562-291-3152,03/05/2017,8065
1939,Natalee,Pickavant,10144 Meadow Vale Plaza,Charleston,West Virginia,304-150-5392,17/11/2017,8017
1940,Tani,Cokayne,1 Lakeland Point,Brooklyn,New York,718-693-7197,07/09/2017,4381
1941,Gay,Bothen,2 Morning Trail,Washington,District of Columbia,202-261-3863,03/07/2016,2978
1942,Saloma,Gouinlock,44197 Crowley Road,Detroit,Michigan,313-387-7980,16/04/2016,10814
1943,Clemence,Rubinchik,7 Red Cloud Court,Cincinnati,Ohio,513-132-4795,22/08/2017,9257
1944,Osgood,Agutter,460 Ryan Court,Glendale,Arizona,602-582-6617,05/07/2016,11393
1945,Sherri,Gathercoal,62 Badeau Park,Huntsville,Alabama,256-379-2209,12/05/2016,3676
1946,Eran,Fielden,8 Westport Court,Kansas City,Missouri,816-901-6273,17/11/2017,13253
1947,Shaylah,Girauld,8 Dorton Way,Denver,Colorado,303-901-8774,21/05/2016,1702
1948,Worthington,Ballard,3839 Lighthouse Bay Park,New York City,New York,212-626-0003,16/09/2017,9655
1949,Hendrik,Kehri,2165 Graedel Alley,Saint Louis,Missouri,314-407-8685,09/12/2017,1909
1950,Harlan,Watton,05037 Maryland Park,Houston,Texas,713-387-1871,10/04/2016,7625
1951,Lazar,Klamman,842 Lindbergh Court,Cheyenne,Wyoming,307-319-1209,22/02/2016,339
1952,Friedrick,Eacle,367 Spohn Pass,Oklahoma City,Oklahoma,405-280-0542,16/07/2016,3736
1953,Amelie,Aleksankin,0 Shasta Drive,Charlotte,North Carolina,704-924-0153,09/05/2016,7312
1954,Darsey,Bedinn,348 Sauthoff Parkway,Van Nuys,California,213-935-3408,13/09/2016,6302
1955,Henrik,Cootes,9 Red Cloud Place,Hayward,California,209-416-8332,09/09/2017,394
1956,Charita,Cator,83 High Crossing Park,Boulder,Colorado,720-833-7052,21/03/2017,2199
1957,Gwennie,Tilberry,6 Farwell Parkway,Santa Barbara,California,805-815-3622,04/09/2017,4973
1958,Kaila,Exall,88 Blaine Parkway,Philadelphia,Pennsylvania,215-705-4656,20/12/2017,11167
1959,Pennie,Twinn,76184 Ryan Drive,Columbia,South Carolina,803-225-4042,17/02/2016,4514
1960,Deane,Dyment,3 Scofield Hill,Richmond,Virginia,804-654-9362,26/01/2017,3128
1961,Huntington,Goodburn,292 Grasskamp Avenue,Cambridge,Massachusetts,978-864-3527,25/02/2017,9494
1962,Basil,Dickie,63860 Melrose Crossing,Oxnard,California,805-503-1918,06/02/2017,10762
1963,Ginger,Ransley,22 Vidon Place,San Antonio,Texas,210-459-2964,29/05/2017,14332
1964,Nannie,Airy,8 Commercial Lane,Arlington,Virginia,571-833-4292,29/08/2016,12814
1965,Emogene,Grossman,5 Eggendart Circle,San Diego,California,619-411-4756,28/07/2017,7111
1966,Lanita,Bineham,56280 5th Alley,Columbia,South Carolina,803-494-3102,17/02/2017,4651
1967,Fernande,MacConnel,4223 Vera Park,Tallahassee,Florida,850-159-3608,12/07/2017,10881
1968,Cariotta,Mouat,4 Nelson Point,El Paso,Texas,915-977-6500,16/06/2017,13588
1969,Jaquelin,Uzielli,364 Melrose Street,Green Bay,Wisconsin,920-280-7282,21/07/2016,14647
1970,Stillmann,Vardie,56 Talisman Circle,Phoenix,Arizona,602-301-0198,13/04/2016,12055
1971,Shay,Ingree,50425 Clyde Gallagher Trail,Miami Beach,Florida,305-393-0799,18/01/2017,5780
1972,Roderich,O'Grogane,280 Butternut Pass,Clearwater,Florida,727-159-5103,28/11/2017,2762
1973,Sandra,Pidgeley,5 Scoville Plaza,Fargo,North Dakota,701-972-3980,27/09/2016,3634
1974,Dara,Furse,16306 Vermont Alley,Pittsburgh,Pennsylvania,412-508-6175,19/02/2016,10332
1975,Annemarie,Benesevich,737 Fallview Circle,Saint Louis,Missouri,314-728-7957,13/01/2017,7059
1976,Leonid,McCauley,0085 Esker Circle,Las Vegas,Nevada,702-835-8297,12/10/2017,6344
1977,Ashlie,Springell,987 Bobwhite Court,North Little Rock,Arkansas,501-588-7072,25/02/2017,5233
1978,Rosaline,Aldritt,19 Mitchell Park,Fairfax,Virginia,571-616-5816,07/06/2017,14335
1979,Ransell,Olrenshaw,54 Monterey Center,Philadelphia,Pennsylvania,267-179-6076,01/08/2016,2706
1980,Cherilynn,Goathrop,220 Evergreen Parkway,San Antonio,Texas,210-689-6481,18/04/2016,14878
1981,Isahella,Abeles,6985 Prentice Avenue,New Orleans,Louisiana,504-717-8771,09/06/2017,2321
1982,Aeriela,Zottoli,79812 Schiller Circle,Bakersfield,California,661-376-9383,11/12/2016,13659
1983,Lotte,Collacombe,7 Vidon Drive,Richmond,Virginia,804-633-9630,23/01/2016,13475
1984,Estrellita,Dome,266 Gulseth Avenue,Sacramento,California,916-395-9682,08/08/2017,9355
1985,Gray,Lipson,49 Cascade Court,Kansas City,Kansas,913-789-8148,12/07/2016,14561
1986,Katleen,Arnaudi,5000 Clove Court,El Paso,Texas,915-409-6858,07/07/2016,14638
1987,Josefina,Andrioli,25421 Paget Center,Seattle,Washington,206-300-2251,24/08/2017,10112
1988,Harrietta,Scartifield,9 Coolidge Place,Erie,Pennsylvania,814-590-9007,15/08/2017,6840
1989,Tate,Odde,41 Carioca Avenue,Panama City,Florida,850-209-4687,16/07/2017,8227
1990,Izzy,Romer,97745 Ronald Regan Park,El Paso,Texas,915-745-9762,30/01/2016,13687
1991,Shayne,Olfert,468 Artisan Way,Charlotte,North Carolina,704-757-0424,04/11/2016,11842
1992,Nickola,Le Galle,356 Grover Lane,Shawnee Mission,Kansas,816-147-6054,04/05/2016,7490
1993,Catha,Walling,4530 Petterle Alley,Seattle,Washington,206-398-7897,25/04/2016,9952
1994,Rice,Smallshaw,621 Welch Center,Ogden,Utah,801-786-9311,13/11/2017,11006
1995,Bernadina,O'Doireidh,8333 Bellgrove Drive,Memphis,Tennessee,901-944-6084,14/01/2017,8921
1996,Bettine,Henrique,2 Village Street,Katy,Texas,832-406-3356,17/03/2016,12990
1997,Pasquale,Slorance,40 Morrow Alley,Fredericksburg,Virginia,540-209-0563,29/03/2016,11501
